ITEM_ID,MAKE,MODEL,YEAR,MILEAGE,PRICE
31088,Nissan,Leaf,2015,68318,30462
31089,Toyota,Prius,2013,97709,23748
31090,Nissan,Altima,2011,123288,19812
31091,Ford,Fusion,2016,51019,39964
31092,Nissan,Altima,2013,91879,31030
31093,Nissan,Leaf,2014,75504,25921
31094,Toyota,Rav4,2017,30663,37066
31095,Nissan,Leaf,2013,96426,25261
31096,Nissan,Altima,2013,97585,26757
31097,Toyota,Rav4,2010,140424,22688
31098,Toyota,Prius,2011,127949,16828
31099,Nissan,Rogue,2014,82340,26020
31100,Toyota,Rav4,2014,83420,25260
31101,Toyota,Sienna,2011,124954,25855
31102,Nissan,Leaf,2014,82319,27354
31103,Toyota,Sienna,2016,54054,33465
31104,Toyota,Rav4,2014,82506,33194
31105,Nissan,Altima,2017,32300,35007
31106,Nissan,Altima,2010,135135,15803
31107,Nissan,Leaf,2012,107436,26040
31108,Nissan,Leaf,2014,78755,32846
31109,Toyota,Prius,2014,78898,32991
31110,Nissan,Altima,2013,94485,28495
31111,Ford,Mustang,2011,129487,16764
31112,Toyota,Rav4,2014,78140,34598
31113,Toyota,Sienna,2014,81666,28735
31114,Ford,Explorer,2016,52487,40236
31115,Toyota,Prius,2012,113846,27106
31116,Ford,Mustang,2017,30957,38050
31117,Toyota,Rav4,2012,108159,24956
31118,Toyota,Rav4,2014,84963,28138
31119,Nissan,Leaf,2015,61163,29205
31120,Toyota,Sienna,2016,47189,32628
31121,Toyota,Rav4,2013,90101,31981
31122,Toyota,Rav4,2011,120776,21524
31123,Toyota,Sienna,2016,51116,31275
31124,Toyota,Sienna,2013,97144,23742
31125,Nissan,Leaf,2013,93606,28817
31126,Toyota,Sienna,2011,124570,18489
31127,Toyota,Sienna,2012,112141,23734
31128,Ford,Fusion,2013,92463,27427
31129,Nissan,Leaf,2014,84024,31700
31130,Toyota,Sienna,2012,109920,22626
31131,Nissan,Leaf,2014,77834,26423
31132,Ford,Mustang,2013,92369,31351
31133,Toyota,Rav4,2014,83000,33827
31134,Toyota,Rav4,2011,127997,19156
31135,Nissan,Leaf,2015,61956,34418
31136,Ford,Mustang,2012,112254,27740
31137,Toyota,Prius,2013,99323,28560
31138,Nissan,Rogue,2012,108030,26777
31139,Ford,Mustang,2014,80106,25230
31140,Toyota,Sienna,2013,92467,25033
31141,Toyota,Rav4,2014,76583,27161
31142,Toyota,Rav4,2012,110528,23667
31143,Ford,Mustang,2013,92691,31803
31144,Toyota,Rav4,2013,98264,24749
31145,Toyota,Rav4,2013,93538,26770
31146,Toyota,Sienna,2010,138725,17979
31147,Nissan,Leaf,2014,79305,29390
31148,Toyota,Rav4,2013,98839,31605
31149,Toyota,Prius,2015,67579,33843
31150,Nissan,Leaf,2015,69863,29272
31151,Toyota,Sienna,2013,93974,31823
31152,Toyota,Sienna,2014,79400,34859
31153,Toyota,Rav4,2013,95852,23637
31154,Toyota,Rav4,2019,6905,44461
31155,Nissan,Leaf,2012,106326,19665
31156,Ford,Mustang,2014,82335,25819
31157,Nissan,Leaf,2013,91867,23292
31158,Toyota,Camry,2011,127812,20951
31159,Nissan,Altima,2012,112918,25017
31160,Nissan,Leaf,2014,79766,32415
31161,Ford,Mustang,2018,19076,37249
31162,Toyota,Rav4,2014,79091,28132
31163,Toyota,Rav4,2013,91492,26632
31164,Toyota,Sienna,2017,37639,39041
31165,Toyota,Rav4,2015,66658,33841
31166,Nissan,Leaf,2018,20691,41011
31167,Ford,Mustang,2014,79097,31719
31168,Nissan,Rogue,2011,127215,24398
31169,Ford,Fusion,2015,69354,32197
31170,Nissan,Altima,2014,78616,30436
31171,Nissan,Leaf,2015,67824,34285
31172,Ford,Fusion,2013,93244,24802
31173,Nissan,Leaf,2015,62009,36106
31174,Toyota,Sienna,2018,19578,40462
31175,Toyota,Rav4,2015,62761,36050
31176,Nissan,Leaf,2015,63995,30521
31177,Ford,Mustang,2013,95420,24339
31178,Toyota,Rav4,2011,121448,22251
31179,Nissan,Altima,2012,106328,21517
31180,Ford,Mustang,2016,46782,31088
31181,Toyota,Rav4,2013,98716,25190
31182,Toyota,Sienna,2014,77875,30932
31183,Nissan,Altima,2014,75390,33502
31184,Toyota,Sienna,2017,34950,34740
31185,Nissan,Leaf,2014,81091,25274
31186,Toyota,Rav4,2013,94800,26254
31187,Toyota,Sienna,2012,107992,20206
31188,Toyota,Sienna,2010,139066,14139
31189,Ford,Fusion,2013,92379,29513
31190,Toyota,Camry,2012,106201,27149
31191,Toyota,Rav4,2011,125001,17480
31192,Nissan,Rogue,2011,121638,17292
31193,Toyota,Rav4,2014,79367,31216
31194,Ford,Mustang,2013,95247,31239
31195,Toyota,Rav4,2013,92747,23190
31196,Toyota,Rav4,2014,81296,29007
31197,Toyota,Sienna,2012,107619,22964
31198,Ford,Mustang,2012,110874,19006
31199,Toyota,Rav4,2015,66776,33847
31200,Ford,Mustang,2016,50654,32242
31201,Toyota,Rav4,2017,30267,42351
31202,Toyota,Rav4,2012,110846,21078
31203,Ford,Mustang,2014,77826,27145
31204,Ford,Mustang,2012,113614,21031
31205,Nissan,Altima,2015,68279,37111
31206,Ford,Mustang,2010,144427,20791
31207,Ford,Mustang,2014,81755,29571
31208,Nissan,Rogue,2014,75733,27739
31209,Ford,Explorer,2015,64085,34537
31210,Toyota,Prius,2012,109471,23464
31211,Toyota,Sienna,2011,123846,17862
31212,Nissan,Rogue,2018,18608,44746
31213,Ford,Mustang,2011,126717,19947
31214,Ford,Fusion,2014,81362,30652
31215,Nissan,Leaf,2014,79587,34747
31216,Nissan,Leaf,2012,112782,27164
31217,Toyota,Rav4,2013,92267,25946
31218,Ford,Mustang,2010,144125,22738
31219,Toyota,Rav4,2014,76691,27512
31220,Toyota,Camry,2013,92516,22327
31221,Toyota,Sienna,2015,65856,33453
31222,Toyota,Rav4,2012,107383,23339
31223,Toyota,Camry,2013,91256,30409
31224,Toyota,Sienna,2014,76451,25214
31225,Nissan,Altima,2015,60553,34874
31226,Nissan,Leaf,2013,94601,22921
31227,Nissan,Altima,2016,48468,35484
31228,Toyota,Prius,2014,81771,28898
31229,Toyota,Rav4,2016,50254,36809
31230,Toyota,Rav4,2017,32223,37108
31231,Ford,Mustang,2014,82507,27918
31232,Nissan,Altima,2014,79836,32684
31233,Toyota,Sienna,2012,111818,23512
31234,Toyota,Sienna,2014,80014,30022
31235,Toyota,Sienna,2013,97200,31783
31236,Nissan,Leaf,2012,107494,27908
31237,Toyota,Prius,2012,107965,23691
31238,Toyota,Rav4,2013,92022,26537
31239,Toyota,Sienna,2012,106074,21286
31240,Ford,Mustang,2012,109737,23805
31241,Toyota,Sienna,2013,91978,30954
31242,Toyota,Sienna,2016,54594,33803
31243,Toyota,Rav4,2012,105929,24408
31244,Toyota,Rav4,2012,106700,21455
31245,Nissan,Altima,2013,98219,24965
31246,Nissan,Altima,2016,45896,33955
31247,Toyota,Prius,2013,93972,30202
31248,Nissan,Leaf,2019,5699,40930
31249,Nissan,Altima,2012,106778,21767
31250,Nissan,Altima,2011,127200,18016
31251,Toyota,Sienna,2015,64765,33094
31252,Ford,Fusion,2016,53382,37229
31253,Toyota,Prius,2013,99491,24958
31254,Toyota,Sienna,2013,92543,25454
31255,Ford,Mustang,2011,120111,25473
31256,Ford,Explorer,2018,17490,43014
31257,Ford,Mustang,2013,99866,26539
31258,Toyota,Prius,2011,120793,24446
31259,Toyota,Camry,2011,124160,24529
31260,Toyota,Prius,2015,66017,32183
31261,Nissan,Leaf,2013,90019,27378
31262,Toyota,Prius,2014,76764,30974
31263,Toyota,Rav4,2013,98882,30721
31264,Toyota,Prius,2016,49572,39047
31265,Nissan,Rogue,2013,92889,31885
31266,Ford,Mustang,2011,126573,19451
31267,Nissan,Altima,2011,124699,20157
31268,Nissan,Leaf,2009,154109,16081
31269,Ford,Fusion,2017,39144,38260
31270,Ford,Mustang,2015,68849,32298
31271,Toyota,Sienna,2011,121628,22706
31272,Toyota,Rav4,2014,76154,27956
31273,Ford,Mustang,2015,66418,30621
31274,Toyota,Camry,2013,97975,22588
31275,Nissan,Leaf,2011,129748,17041
31276,Ford,Mustang,2018,17766,46507
31277,Toyota,Rav4,2009,159649,14683
31278,Nissan,Altima,2015,66766,35760
31279,Toyota,Sienna,2017,39923,40543
31280,Ford,Mustang,2012,109781,22872
31281,Nissan,Rogue,2015,62354,33714
31282,Ford,Explorer,2014,82225,33455
31283,Ford,Mustang,2015,63225,32100
31284,Nissan,Leaf,2010,135173,21129
31285,Nissan,Altima,2013,99695,31147
31286,Ford,Fusion,2014,77362,34724
31287,Toyota,Sienna,2013,93737,29143
31288,Toyota,Rav4,2013,97080,25552
31289,Nissan,Altima,2011,122801,24516
31290,Nissan,Leaf,2013,94832,25582
31291,Toyota,Rav4,2015,66931,35448
31292,Nissan,Rogue,2016,51280,39480
31293,Nissan,Leaf,2015,64795,29996
31294,Toyota,Sienna,2014,84903,29769
31295,Nissan,Rogue,2016,54574,39987
31296,Toyota,Sienna,2018,16614,45830
31297,Nissan,Rogue,2013,93966,26027
31298,Nissan,Altima,2012,112633,26602
31299,Toyota,Rav4,2016,46815,33518
31300,Toyota,Sienna,2011,124574,25310
31301,Toyota,Rav4,2016,51226,34720
31302,Toyota,Sienna,2016,50827,31795
31303,Ford,Explorer,2017,37311,40089
31304,Toyota,Rav4,2015,62041,35219
31305,Ford,Explorer,2014,83113,25437
31306,Toyota,Sienna,2013,91784,22280
31307,Toyota,Sienna,2015,68818,36281
31308,Nissan,Leaf,2015,63509,28436
31309,Ford,Mustang,2018,22536,41797
31310,Nissan,Leaf,2012,109398,19251
31311,Toyota,Prius,2012,113463,22709
31312,Ford,Fusion,2009,158113,15116
31313,Ford,Mustang,2013,94990,29748
31314,Toyota,Sienna,2018,15287,45361
31315,Nissan,Altima,2014,79590,34432
31316,Nissan,Altima,2013,98992,27018
31317,Ford,Mustang,2011,122162,24367
31318,Nissan,Altima,2012,110393,24268
31319,Toyota,Sienna,2015,68894,36806
31320,Nissan,Leaf,2011,121696,17323
31321,Toyota,Rav4,2015,60544,33697
31322,Nissan,Altima,2013,93163,23963
31323,Nissan,Rogue,2011,129696,21796
31324,Nissan,Leaf,2014,78703,33161
31325,Toyota,Sienna,2011,128854,22938
31326,Toyota,Sienna,2018,17745,40166
31327,Toyota,Camry,2014,76013,25892
31328,Nissan,Leaf,2014,75240,33725
31329,Toyota,Sienna,2014,84887,31273
31330,Toyota,Sienna,2013,92626,23289
31331,Toyota,Prius,2012,113762,28393
31332,Nissan,Leaf,2008,166182,10000
31333,Toyota,Rav4,2015,63940,32488
31334,Toyota,Rav4,2011,124378,20585
31335,Toyota,Prius,2011,125507,16874
31336,Nissan,Rogue,2012,107074,28425
31337,Toyota,Rav4,2016,47075,33048
31338,Nissan,Rogue,2018,18515,38842
31339,Toyota,Rav4,2008,173499,11961
31340,Ford,Mustang,2015,63501,29635
31341,Toyota,Rav4,2014,77952,25311
31342,Ford,Mustang,2013,95110,26803
31343,Ford,Fusion,2010,143890,17625
31344,Nissan,Altima,2011,129933,20757
31345,Toyota,Prius,2013,95272,23979
31346,Nissan,Altima,2010,137388,22559
31347,Nissan,Altima,2017,36027,39891
31348,Toyota,Sienna,2009,151946,15038
31349,Ford,Mustang,2013,94412,25009
31350,Nissan,Leaf,2010,142633,19665
31351,Toyota,Prius,2017,34241,39862
31352,Ford,Mustang,2016,47043,35662
31353,Ford,Mustang,2013,93026,24362
31354,Ford,Mustang,2017,39130,43818
31355,Ford,Fusion,2012,113313,23417
31356,Toyota,Rav4,2016,53938,40960
31357,Toyota,Prius,2017,31491,41025
31358,Toyota,Rav4,2013,99891,28251
31359,Toyota,Prius,2010,140358,19608
31360,Nissan,Leaf,2017,32883,40318
31361,Ford,Mustang,2014,81566,32367
31362,Toyota,Rav4,2013,94565,25843
31363,Toyota,Sienna,2012,113259,24627
31364,Toyota,Rav4,2010,137298,14907
31365,Toyota,Sienna,2016,54862,37168
31366,Nissan,Altima,2011,129943,18558
31367,Nissan,Leaf,2013,93400,23454
31368,Nissan,Leaf,2013,96101,23797
31369,Toyota,Rav4,2014,75366,34406
31370,Toyota,Rav4,2016,54567,37390
31371,Toyota,Prius,2014,75123,25859
31372,Ford,Mustang,2013,92371,25495
31373,Toyota,Rav4,2011,127869,24143
31374,Nissan,Altima,2013,93647,23296
31375,Nissan,Leaf,2016,47553,36047
31376,Ford,Mustang,2014,84249,28966
31377,Nissan,Altima,2013,90914,30323
31378,Toyota,Sienna,2016,50509,34417
31379,Toyota,Rav4,2015,64357,34808
31380,Toyota,Sienna,2014,83917,32823
31381,Toyota,Prius,2015,65653,30100
31382,Toyota,Rav4,2014,77453,31020
31383,Nissan,Altima,2015,69660,30808
31384,Toyota,Prius,2018,23732,44656
31385,Nissan,Leaf,2009,156376,15137
31386,Nissan,Altima,2012,114051,25133
31387,Nissan,Rogue,2014,78209,31652
31388,Nissan,Leaf,2017,39136,34058
31389,Ford,Mustang,2015,65368,30024
31390,Nissan,Leaf,2015,62045,30139
31391,Nissan,Leaf,2013,91066,22662
31392,Toyota,Sienna,2017,36973,41177
31393,Nissan,Leaf,2012,108821,23546
31394,Nissan,Altima,2010,135831,13333
31395,Nissan,Leaf,2011,122818,25001
31396,Toyota,Prius,2012,106625,21608
31397,Nissan,Leaf,2014,79195,30132
31398,Ford,Mustang,2015,63797,32645
31399,Toyota,Rav4,2015,61042,34387
31400,Toyota,Prius,2013,96832,24154
31401,Nissan,Leaf,2015,62573,32548
31402,Ford,Mustang,2013,95316,30311
31403,Ford,Fusion,2013,95370,29541
31404,Toyota,Rav4,2014,78944,30623
31405,Toyota,Rav4,2014,75741,33138
31406,Ford,Mustang,2013,94933,31723
31407,Ford,Mustang,2014,79653,26072
31408,Toyota,Rav4,2014,82964,32530
31409,Nissan,Leaf,2013,95378,26610
31410,Nissan,Leaf,2017,35233,34314
31411,Nissan,Leaf,2013,94227,25289
31412,Nissan,Leaf,2016,45639,39847
31413,Toyota,Rav4,2012,114655,24856
31414,Toyota,Sienna,2016,51341,31020
31415,Nissan,Leaf,2014,79540,33815
31416,Toyota,Sienna,2013,90672,27703
31417,Nissan,Leaf,2017,38175,43065
31418,Toyota,Prius,2017,35368,43168
31419,Nissan,Altima,2013,90232,28411
31420,Toyota,Prius,2012,105852,22160
31421,Toyota,Rav4,2014,78024,33732
31422,Nissan,Leaf,2015,65273,36373
31423,Nissan,Altima,2018,19779,44071
31424,Ford,Mustang,2014,83421,26782
31425,Ford,Mustang,2010,135606,17440
31426,Toyota,Sienna,2011,127041,20837
31427,Toyota,Sienna,2013,99907,22453
31428,Ford,Mustang,2014,75221,26447
31429,Nissan,Leaf,2013,98367,26546
31430,Toyota,Rav4,2014,78104,25751
31431,Ford,Mustang,2011,126362,23874
31432,Toyota,Rav4,2014,76713,31108
31433,Toyota,Camry,2015,68605,30295
31434,Toyota,Rav4,2013,95950,22043
31435,Toyota,Sienna,2014,80875,34676
31436,Ford,Mustang,2015,63930,35926
31437,Toyota,Sienna,2014,77959,29624
31438,Ford,Mustang,2012,106025,27489
31439,Nissan,Leaf,2012,107447,22801
31440,Toyota,Sienna,2011,124431,18436
31441,Ford,Explorer,2015,65938,29020
31442,Nissan,Leaf,2015,64091,37574
31443,Toyota,Rav4,2013,91698,28473
31444,Ford,Fusion,2015,64504,36057
31445,Toyota,Rav4,2014,79317,26434
31446,Toyota,Prius,2010,142862,14530
31447,Ford,Explorer,2014,83762,34255
31448,Ford,Mustang,2014,75725,34012
31449,Ford,Mustang,2014,76962,27606
31450,Toyota,Rav4,2015,61081,34424
31451,Toyota,Prius,2015,62292,37403
31452,Toyota,Sienna,2016,50252,39755
31453,Ford,Fusion,2012,110455,19039
31454,Nissan,Leaf,2012,105665,21589
31455,Nissan,Leaf,2014,75456,34763
31456,Nissan,Leaf,2010,144762,22814
31457,Toyota,Prius,2011,123912,24578
31458,Toyota,Prius,2014,75521,33951
31459,Toyota,Rav4,2014,78576,26117
31460,Ford,Mustang,2014,81228,28861
31461,Ford,Mustang,2011,121034,22110
31462,Nissan,Leaf,2013,98307,27102
31463,Ford,Mustang,2012,114317,25011
31464,Toyota,Rav4,2015,67345,30935
31465,Toyota,Sienna,2013,94568,29804
31466,Ford,Mustang,2011,127634,16885
31467,Toyota,Rav4,2014,78772,26143
31468,Ford,Mustang,2013,99389,23347
31469,Toyota,Sienna,2016,47942,35811
31470,Toyota,Sienna,2017,38540,37089
31471,Toyota,Rav4,2010,143488,16515
31472,Toyota,Prius,2010,141033,14236
31473,Toyota,Prius,2015,65642,31140
31474,Nissan,Altima,2015,62972,35462
31475,Toyota,Rav4,2016,52219,35672
31476,Toyota,Rav4,2012,111049,22639
31477,Nissan,Altima,2015,66500,31440
31478,Nissan,Altima,2014,82071,26324
31479,Nissan,Altima,2016,51650,35201
31480,Toyota,Rav4,2013,92777,31522
31481,Toyota,Rav4,2016,47992,39864
31482,Toyota,Sienna,2012,114271,24227
31483,Ford,Mustang,2012,108197,25671
31484,Toyota,Rav4,2013,94931,24731
31485,Nissan,Leaf,2011,124241,22178
31486,Ford,Mustang,2012,109500,24622
31487,Nissan,Leaf,2013,94597,22852
31488,Toyota,Prius,2011,121674,19263
31489,Ford,Explorer,2017,39474,37259
31490,Ford,Mustang,2010,138472,19352
31491,Ford,Mustang,2014,82746,28573
31492,Ford,Mustang,2013,93962,28066
31493,Ford,Mustang,2015,68161,37978
31494,Toyota,Prius,2012,105175,21193
31495,Toyota,Rav4,2015,64997,28492
31496,Nissan,Altima,2015,69197,30992
31497,Nissan,Leaf,2014,84968,25694
31498,Nissan,Altima,2012,112201,21272
31499,Toyota,Sienna,2012,114942,24639
31500,Nissan,Leaf,2011,128377,17699
31501,Toyota,Sienna,2014,76373,25810
31502,Ford,Mustang,2013,92403,28873
31503,Ford,Mustang,2010,139227,17841
31504,Toyota,Rav4,2016,47295,37927
31505,Nissan,Altima,2011,123017,20663
31506,Toyota,Prius,2015,63165,30315
31507,Nissan,Leaf,2013,94028,31453
31508,Toyota,Sienna,2008,166073,10000
31509,Toyota,Rav4,2016,48995,34137
31510,Nissan,Altima,2016,54690,32611
31511,Ford,Mustang,2012,110115,27757
31512,Ford,Mustang,2012,113384,24716
31513,Toyota,Rav4,2016,52121,38400
31514,Nissan,Rogue,2014,80164,25412
31515,Ford,Mustang,2014,83875,34455
31516,Ford,Mustang,2013,97284,29322
31517,Toyota,Sienna,2015,66219,30176
31518,Toyota,Sienna,2009,151822,17814
31519,Toyota,Sienna,2014,78201,29609
31520,Toyota,Sienna,2016,51376,35988
31521,Nissan,Rogue,2013,93714,24098
31522,Toyota,Rav4,2015,61858,32083
31523,Nissan,Leaf,2015,63375,32586
31524,Ford,Mustang,2017,37363,35822
31525,Ford,Fusion,2015,60086,37221
31526,Toyota,Sienna,2010,143642,18698
31527,Nissan,Leaf,2015,68424,36411
31528,Ford,Mustang,2013,99552,22771
31529,Nissan,Leaf,2011,124159,23274
31530,Nissan,Altima,2012,114455,19108
31531,Toyota,Rav4,2011,125028,24819
31532,Toyota,Rav4,2013,95288,30792
31533,Toyota,Rav4,2013,95213,27183
31534,Nissan,Leaf,2014,77631,31126
31535,Toyota,Rav4,2018,23209,38709
31536,Toyota,Sienna,2013,95977,31131
31537,Toyota,Sienna,2017,34821,39710
31538,Toyota,Rav4,2013,91860,27605
31539,Nissan,Leaf,2011,127893,17850
31540,Toyota,Sienna,2014,84968,34183
31541,Nissan,Rogue,2014,82143,30206
31542,Toyota,Sienna,2013,97101,29847
31543,Ford,Fusion,2009,159571,13615
31544,Ford,Mustang,2013,93594,26207
31545,Nissan,Rogue,2012,114045,24727
31546,Toyota,Prius,2015,66995,28869
31547,Toyota,Rav4,2011,125875,17950
31548,Toyota,Sienna,2013,94071,30491
31549,Toyota,Sienna,2011,128832,19776
31550,Toyota,Prius,2012,111623,28887
31551,Nissan,Leaf,2012,109492,21315
31552,Ford,Fusion,2013,96094,27874
31553,Nissan,Leaf,2011,126647,18919
31554,Toyota,Camry,2017,36322,43998
31555,Nissan,Leaf,2012,111342,24335
31556,Nissan,Altima,2015,64332,31567
31557,Toyota,Sienna,2017,32769,42470
31558,Nissan,Leaf,2013,90463,26981
31559,Toyota,Rav4,2015,68043,34945
31560,Nissan,Altima,2014,77392,25203
31561,Toyota,Sienna,2012,105303,23898
31562,Nissan,Altima,2015,60889,34618
31563,Ford,Mustang,2016,53034,37637
31564,Nissan,Leaf,2016,52238,38142
31565,Toyota,Camry,2009,152061,10799
31566,Toyota,Sienna,2014,84795,34322
31567,Ford,Mustang,2015,65898,29833
31568,Ford,Mustang,2014,81053,26346
31569,Nissan,Leaf,2013,92399,22584
31570,Toyota,Sienna,2015,64492,33977
31571,Nissan,Leaf,2014,79067,31832
31572,Nissan,Leaf,2013,90671,31635
31573,Nissan,Leaf,2015,68931,34675
31574,Nissan,Altima,2013,93996,29758
31575,Ford,Mustang,2013,90679,26310
31576,Nissan,Leaf,2014,77030,25016
31577,Ford,Mustang,2019,377,41686
31578,Ford,Mustang,2016,45060,39136
31579,Toyota,Sienna,2014,84649,32673
31580,Nissan,Leaf,2012,111461,21058
31581,Ford,Mustang,2015,61604,28405
31582,Toyota,Rav4,2010,137530,16404
31583,Nissan,Altima,2016,49959,39175
31584,Toyota,Sienna,2011,120309,25611
31585,Nissan,Leaf,2014,83298,26007
31586,Nissan,Leaf,2012,111277,19580
31587,Nissan,Leaf,2013,97110,27819
31588,Nissan,Leaf,2014,75222,26351
31589,Toyota,Sienna,2011,123262,21360
31590,Nissan,Altima,2014,75941,29374
31591,Toyota,Prius,2013,95480,30773
31592,Toyota,Prius,2013,90017,31555
31593,Toyota,Sienna,2011,125148,16726
31594,Nissan,Altima,2014,77991,26627
31595,Ford,Mustang,2013,90143,30383
31596,Ford,Mustang,2012,105122,23161
31597,Toyota,Sienna,2015,60294,28485
31598,Ford,Mustang,2011,123256,16132
31599,Toyota,Sienna,2009,155447,15530
31600,Toyota,Rav4,2012,109330,23576
31601,Nissan,Rogue,2013,90121,22223
31602,Ford,Mustang,2013,96025,22659
31603,Toyota,Rav4,2014,76808,28349
31604,Toyota,Sienna,2013,97337,24841
31605,Toyota,Sienna,2014,83753,29354
31606,Toyota,Sienna,2019,9420,47659
31607,Toyota,Prius,2019,1289,40435
31608,Nissan,Altima,2013,90597,28207
31609,Nissan,Altima,2016,45074,31326
31610,Toyota,Rav4,2016,47159,34255
31611,Nissan,Leaf,2012,107785,25567
31612,Nissan,Leaf,2012,113925,23306
31613,Ford,Mustang,2015,63983,33498
31614,Nissan,Leaf,2017,31777,36055
31615,Nissan,Altima,2013,98655,28352
31616,Ford,Fusion,2015,63232,31142
31617,Toyota,Rav4,2014,84608,33340
31618,Nissan,Leaf,2012,114262,19124
31619,Nissan,Leaf,2010,139747,18945
31620,Toyota,Sienna,2014,78456,29775
31621,Ford,Mustang,2012,106556,26460
31622,Nissan,Altima,2014,82292,33556
31623,Nissan,Leaf,2014,81412,29582
31624,Toyota,Sienna,2012,105278,28342
31625,Nissan,Leaf,2014,75971,25664
31626,Ford,Mustang,2013,90019,22490
31627,Toyota,Rav4,2012,109633,23832
31628,Nissan,Altima,2014,82826,32711
31629,Nissan,Leaf,2014,79527,25067
31630,Toyota,Sienna,2012,109881,20224
31631,Nissan,Altima,2013,92190,28032
31632,Toyota,Sienna,2012,110963,19516
31633,Toyota,Camry,2015,68055,28797
31634,Nissan,Leaf,2014,81222,25754
31635,Toyota,Prius,2013,96881,25044
31636,Nissan,Altima,2017,31362,38366
31637,Toyota,Prius,2012,111211,22037
31638,Toyota,Rav4,2014,84704,27037
31639,Nissan,Leaf,2016,51920,31605
31640,Toyota,Sienna,2016,49681,39651
31641,Ford,Mustang,2015,60266,34372
31642,Nissan,Rogue,2014,75403,32684
31643,Ford,Mustang,2015,61641,33983
31644,Nissan,Altima,2013,99887,29442
31645,Toyota,Rav4,2013,90579,31405
31646,Toyota,Rav4,2009,156110,10454
31647,Toyota,Rav4,2013,98652,26252
31648,Nissan,Leaf,2015,60868,31551
31649,Toyota,Sienna,2013,96583,25321
31650,Ford,Mustang,2013,92921,24546
31651,Ford,Mustang,2012,110060,19340
31652,Toyota,Sienna,2016,54685,38753
31653,Nissan,Altima,2014,82329,31992
31654,Toyota,Sienna,2014,81156,29060
31655,Ford,Fusion,2012,105927,27037
31656,Toyota,Rav4,2016,47719,32198
31657,Toyota,Prius,2016,51404,35919
31658,Toyota,Sienna,2012,107185,26695
31659,Ford,Mustang,2010,140241,21635
31660,Toyota,Sienna,2010,140268,20793
31661,Nissan,Leaf,2008,172268,11053
31662,Toyota,Rav4,2014,76343,32700
31663,Nissan,Altima,2008,169096,11596
31664,Toyota,Prius,2019,5536,47757
31665,Ford,Mustang,2011,122581,23646
31666,Toyota,Prius,2014,79810,27913
31667,Nissan,Leaf,2012,105123,20678
31668,Toyota,Prius,2012,114555,21747
31669,Ford,Fusion,2013,98441,28011
31670,Toyota,Prius,2012,113229,19046
31671,Nissan,Leaf,2011,122102,20014
31672,Toyota,Sienna,2014,75534,28440
31673,Toyota,Rav4,2012,108629,26715
31674,Ford,Mustang,2015,62102,35283
31675,Nissan,Leaf,2009,152001,19962
31676,Toyota,Rav4,2016,47360,36949
31677,Nissan,Leaf,2015,62046,30187
31678,Toyota,Sienna,2013,90312,23216
31679,Toyota,Sienna,2014,76666,28024
31680,Nissan,Altima,2013,92457,28892
31681,Ford,Mustang,2016,51192,34294
31682,Nissan,Altima,2014,77211,31353
31683,Toyota,Sienna,2010,139819,21074
31684,Nissan,Altima,2012,112353,23481
31685,Toyota,Prius,2013,99146,26942
31686,Nissan,Leaf,2015,63624,31795
31687,Toyota,Rav4,2013,96958,23995
31688,Nissan,Leaf,2012,113662,21448
31689,Toyota,Rav4,2014,77062,33863
31690,Toyota,Prius,2013,97719,31573
31691,Toyota,Sienna,2012,105327,20676
31692,Ford,Mustang,2009,152339,17664
31693,Toyota,Prius,2013,93463,23108
31694,Ford,Fusion,2012,106969,19364
31695,Toyota,Sienna,2015,62093,37475
31696,Toyota,Rav4,2016,49859,35876
31697,Toyota,Prius,2015,60801,36177
31698,Toyota,Rav4,2014,77626,34488
31699,Toyota,Sienna,2016,50761,37925
31700,Toyota,Rav4,2014,76217,26321
31701,Ford,Mustang,2011,124816,17223
31702,Ford,Fusion,2015,69157,35636
31703,Nissan,Leaf,2012,105352,21349
31704,Nissan,Altima,2010,137634,22346
31705,Toyota,Rav4,2016,45680,34536
31706,Toyota,Prius,2014,78330,32748
31707,Nissan,Leaf,2015,65881,30661
31708,Toyota,Prius,2013,91302,27972
31709,Ford,Mustang,2010,136804,19294
31710,Nissan,Altima,2013,99511,31771
31711,Nissan,Rogue,2010,135583,21663
31712,Ford,Fusion,2013,94405,22812
31713,Toyota,Sienna,2012,108172,27878
31714,Ford,Mustang,2010,137836,18031
31715,Toyota,Rav4,2016,48942,37249
31716,Ford,Mustang,2014,78963,26958
31717,Toyota,Sienna,2014,77991,29653
31718,Nissan,Leaf,2016,54344,35030
31719,Toyota,Sienna,2015,61076,30238
31720,Toyota,Sienna,2013,94310,30951
31721,Ford,Mustang,2010,139889,22566
31722,Toyota,Prius,2014,81354,33643
31723,Toyota,Prius,2013,95332,31943
31724,Toyota,Prius,2016,54975,40796
31725,Ford,Mustang,2013,97310,23397
31726,Nissan,Altima,2011,124781,22072
31727,Ford,Mustang,2011,124550,22068
31728,Nissan,Leaf,2010,141472,17032
31729,Nissan,Leaf,2015,69527,30340
31730,Toyota,Sienna,2012,113261,26240
31731,Nissan,Altima,2015,66776,35759
31732,Nissan,Leaf,2016,54261,32331
31733,Toyota,Sienna,2011,126008,24722
31734,Toyota,Rav4,2010,137849,21865
