USER_ID,AGE,GENDER,LOCATION,SALARY,FAV_CLUSTER,FAV_MODEL,FAV
26229,39,FEMALE,60618,41355,8,4,NEWISH-Toyota-Sienna
26231,43,MALE,92345,41423,6,3,NEWISH-Ford-Mustang
26232,46,MALE,93257,30995,7,3,OLDISH-Ford-Mustang
26234,38,MALE,37013,46063,8,4,NEWISH-Toyota-Sienna
26235,44,MALE,91709,78336,7,3,OLDISH-Ford-Mustang
26238,44,MALE,11219,26648,11,5,OLDISH-Toyota-Rav4
26239,40,FEMALE,93033,46342,11,5,OLDISH-Toyota-Rav4
26240,39,FEMALE,90250,33656,11,5,OLDISH-Toyota-Rav4
26243,43,MALE,92376,37568,15,7,OLDISH-Nissan-Altima
26244,37,MALE,94544,49452,6,3,NEWISH-Ford-Mustang
26245,42,FEMALE,90044,22091,12,6,NEWISH-Nissan-Leaf
26247,39,FEMALE,60618,41355,10,5,NEWISH-Toyota-Rav4
26248,42,FEMALE,78572,23799,10,5,NEWISH-Toyota-Rav4
26249,41,MALE,90201,30029,6,3,NEWISH-Ford-Mustang
26254,43,FEMALE,10456,16664,9,4,OLDISH-Toyota-Sienna
26255,43,FEMALE,93550,37484,7,3,OLDISH-Ford-Mustang
26256,37,MALE,30043,71424,5,2,OLDISH-Toyota-Prius
26257,43,MALE,91910,42970,8,4,NEWISH-Toyota-Sienna
26258,43,FEMALE,92503,44829,13,6,OLDISH-Nissan-Leaf
26259,33,FEMALE,78521,23426,1,0,OLDISH-Toyota-Camry
26260,35,MALE,11230,32327,11,5,OLDISH-Toyota-Rav4
26261,38,MALE,37013,46063,8,4,NEWISH-Toyota-Sienna
26262,42,MALE,28269,61899,10,5,NEWISH-Toyota-Rav4
26264,43,MALE,93535,39747,13,6,OLDISH-Nissan-Leaf
26267,44,MALE,79912,48627,10,5,NEWISH-Toyota-Rav4
26268,42,FEMALE,11226,29498,10,5,NEWISH-Toyota-Rav4
26269,41,MALE,10002,24022,7,3,OLDISH-Ford-Mustang
26271,35,FEMALE,60618,41355,12,6,NEWISH-Nissan-Leaf
26272,42,MALE,93722,43256,9,4,OLDISH-Toyota-Sienna
26274,40,MALE,60625,40083,10,5,NEWISH-Toyota-Rav4
26275,35,MALE,30349,39141,8,4,NEWISH-Toyota-Sienna
26276,37,MALE,94565,48523,11,5,OLDISH-Toyota-Rav4
26277,47,FEMALE,11355,36973,10,5,NEWISH-Toyota-Rav4
26280,36,MALE,93257,30995,12,6,NEWISH-Nissan-Leaf
26281,43,MALE,91709,78336,8,4,NEWISH-Toyota-Sienna
26282,44,FEMALE,10462,33735,10,5,NEWISH-Toyota-Rav4
26284,39,MALE,77573,68458,7,3,OLDISH-Ford-Mustang
26286,38,MALE,93307,26462,7,3,OLDISH-Ford-Mustang
26288,41,FEMALE,91342,48744,13,6,OLDISH-Nissan-Leaf
26290,40,MALE,66062,68682,8,4,NEWISH-Toyota-Sienna
26292,45,MALE,77494,86488,9,4,OLDISH-Toyota-Sienna
26294,43,FEMALE,60618,41355,8,4,NEWISH-Toyota-Sienna
26296,35,MALE,10453,21109,15,7,OLDISH-Nissan-Altima
26298,35,MALE,91335,40792,17,8,OLDISH-Nissan-Rogue
26299,40,FEMALE,92154,42970,11,5,OLDISH-Toyota-Rav4
26300,48,MALE,92704,49923,10,5,NEWISH-Toyota-Rav4
26302,32,FEMALE,91331,39225,4,2,NEWISH-Toyota-Prius
26304,37,FEMALE,10453,21109,6,3,NEWISH-Ford-Mustang
26308,40,MALE,95076,45354,12,6,NEWISH-Nissan-Leaf
26314,40,MALE,11235,31013,4,2,NEWISH-Toyota-Prius
26318,37,FEMALE,91910,42970,11,5,OLDISH-Toyota-Rav4
26320,46,FEMALE,10462,33735,6,3,NEWISH-Ford-Mustang
26321,42,MALE,78521,23426,10,5,NEWISH-Toyota-Rav4
26322,40,MALE,91744,46792,10,5,NEWISH-Toyota-Rav4
26323,41,MALE,10462,33735,5,2,OLDISH-Toyota-Prius
26326,41,MALE,91910,42970,14,7,NEWISH-Nissan-Altima
26327,41,FEMALE,92345,41423,10,5,NEWISH-Toyota-Rav4
26329,39,MALE,11355,36973,16,8,NEWISH-Nissan-Rogue
26330,39,FEMALE,93535,39747,14,7,NEWISH-Nissan-Altima
26331,36,MALE,77449,59198,12,6,NEWISH-Nissan-Leaf
26333,44,FEMALE,66062,68682,11,5,OLDISH-Toyota-Rav4
26334,42,FEMALE,23464,53486,13,6,OLDISH-Nissan-Leaf
26335,39,MALE,90650,46012,5,2,OLDISH-Toyota-Prius
26336,44,FEMALE,95076,45354,16,8,NEWISH-Nissan-Rogue
26339,33,FEMALE,90280,35744,14,7,NEWISH-Nissan-Altima
26340,38,MALE,11355,36973,12,6,NEWISH-Nissan-Leaf
26341,44,MALE,10456,16664,11,5,OLDISH-Toyota-Rav4
26343,44,MALE,10029,22232,4,2,NEWISH-Toyota-Prius
26345,40,MALE,90706,39362,12,6,NEWISH-Nissan-Leaf
26348,36,FEMALE,11219,26648,7,3,OLDISH-Ford-Mustang
26351,39,FEMALE,90280,35744,6,3,NEWISH-Ford-Mustang
26354,35,FEMALE,11212,20839,13,6,OLDISH-Nissan-Leaf
26357,41,FEMALE,95823,36001,9,4,OLDISH-Toyota-Sienna
26358,41,FEMALE,87121,34359,10,5,NEWISH-Toyota-Rav4
26359,35,FEMALE,92154,42970,13,6,OLDISH-Nissan-Leaf
26360,35,FEMALE,95823,36001,15,7,OLDISH-Nissan-Altima
26361,38,MALE,92553,38554,8,4,NEWISH-Toyota-Sienna
26363,41,MALE,10468,26852,11,5,OLDISH-Toyota-Rav4
26366,30,MALE,87121,34359,8,4,NEWISH-Toyota-Sienna
26370,46,FEMALE,89110,43073,13,6,OLDISH-Nissan-Leaf
26372,38,FEMALE,90650,46012,9,4,OLDISH-Toyota-Sienna
26373,39,FEMALE,30044,60427,10,5,NEWISH-Toyota-Rav4
26374,34,FEMALE,11219,26648,13,6,OLDISH-Nissan-Leaf
26377,43,FEMALE,77036,26931,14,7,NEWISH-Nissan-Altima
26378,32,FEMALE,91710,55185,9,4,OLDISH-Toyota-Sienna
26380,41,FEMALE,75217,31532,9,4,OLDISH-Toyota-Sienna
26381,42,MALE,90044,22091,14,7,NEWISH-Nissan-Altima
26382,49,MALE,89110,43073,11,5,OLDISH-Toyota-Rav4
26383,43,MALE,10452,20606,8,4,NEWISH-Toyota-Sienna
26387,34,MALE,93307,26462,12,6,NEWISH-Nissan-Leaf
26388,35,MALE,90255,30375,5,2,OLDISH-Toyota-Prius
26389,38,FEMALE,60647,35283,12,6,NEWISH-Nissan-Leaf
26390,41,MALE,92376,37568,8,4,NEWISH-Toyota-Sienna
26391,37,FEMALE,11355,36973,6,3,NEWISH-Ford-Mustang
26392,44,FEMALE,22193,67190,5,2,OLDISH-Toyota-Prius
26393,41,FEMALE,10462,33735,13,6,OLDISH-Nissan-Leaf
26394,40,MALE,11373,38151,3,1,OLDISH-Ford-Fusion
26396,34,MALE,77584,70113,13,6,OLDISH-Nissan-Leaf
26397,41,MALE,91331,39225,8,4,NEWISH-Toyota-Sienna
26398,42,FEMALE,78572,23799,2,1,NEWISH-Ford-Fusion
26399,35,FEMALE,85364,31515,12,6,NEWISH-Nissan-Leaf
26401,38,FEMALE,10456,16664,13,6,OLDISH-Nissan-Leaf
26402,40,MALE,77036,26931,12,6,NEWISH-Nissan-Leaf
26403,37,MALE,77449,59198,11,5,OLDISH-Toyota-Rav4
26404,35,FEMALE,92804,41887,12,6,NEWISH-Nissan-Leaf
26405,42,FEMALE,11234,51446,9,4,OLDISH-Toyota-Sienna
26406,42,FEMALE,92704,49923,9,4,OLDISH-Toyota-Sienna
26408,43,MALE,90706,39362,6,3,NEWISH-Ford-Mustang
26410,35,FEMALE,11235,31013,12,6,NEWISH-Nissan-Leaf
26412,30,MALE,91744,46792,15,7,OLDISH-Nissan-Altima
26413,36,FEMALE,79912,48627,17,8,OLDISH-Nissan-Rogue
26417,36,FEMALE,92553,38554,8,4,NEWISH-Toyota-Sienna
26418,44,FEMALE,90805,32565,13,6,OLDISH-Nissan-Leaf
26419,37,FEMALE,30044,60427,11,5,OLDISH-Toyota-Rav4
26422,41,FEMALE,90011,23851,11,5,OLDISH-Toyota-Rav4
26424,43,FEMALE,93033,46342,7,3,OLDISH-Ford-Mustang
26425,45,FEMALE,10452,20606,12,6,NEWISH-Nissan-Leaf
26426,43,FEMALE,92683,49686,13,6,OLDISH-Nissan-Leaf
26428,41,MALE,92509,45995,13,6,OLDISH-Nissan-Leaf
26430,44,FEMALE,92335,35008,9,4,OLDISH-Toyota-Sienna
26431,39,MALE,30043,71424,11,5,OLDISH-Toyota-Rav4
26432,38,FEMALE,91910,42970,11,5,OLDISH-Toyota-Rav4
26435,41,MALE,60647,35283,11,5,OLDISH-Toyota-Rav4
26438,42,FEMALE,91331,39225,12,6,NEWISH-Nissan-Leaf
26439,41,FEMALE,91911,38010,9,4,OLDISH-Toyota-Sienna
26443,39,MALE,77429,78527,11,5,OLDISH-Toyota-Rav4
26445,39,FEMALE,11212,20839,9,4,OLDISH-Toyota-Sienna
26447,37,FEMALE,91911,38010,11,5,OLDISH-Toyota-Rav4
26448,46,MALE,90011,23851,7,3,OLDISH-Ford-Mustang
26450,37,FEMALE,11234,51446,12,6,NEWISH-Nissan-Leaf
26453,41,MALE,11212,20839,8,4,NEWISH-Toyota-Sienna
26454,33,FEMALE,93722,43256,11,5,OLDISH-Toyota-Rav4
26455,41,MALE,11226,29498,12,6,NEWISH-Nissan-Leaf
26456,41,FEMALE,11368,34746,14,7,NEWISH-Nissan-Altima
26457,34,FEMALE,93307,26462,6,3,NEWISH-Ford-Mustang
26458,47,FEMALE,92509,45995,13,6,OLDISH-Nissan-Leaf
26461,39,MALE,85364,31515,12,6,NEWISH-Nissan-Leaf
26462,43,MALE,90706,39362,11,5,OLDISH-Toyota-Rav4
26464,40,FEMALE,66062,68682,6,3,NEWISH-Ford-Mustang
26465,36,MALE,91335,40792,11,5,OLDISH-Toyota-Rav4
26467,45,FEMALE,11373,38151,10,5,NEWISH-Toyota-Rav4
26468,40,FEMALE,10458,22072,9,4,OLDISH-Toyota-Sienna
26469,44,FEMALE,75217,31532,8,4,NEWISH-Toyota-Sienna
26470,41,FEMALE,10452,20606,10,5,NEWISH-Toyota-Rav4
26471,33,FEMALE,92683,49686,9,4,OLDISH-Toyota-Sienna
26472,37,MALE,93535,39747,6,3,NEWISH-Ford-Mustang
26474,36,FEMALE,95823,36001,10,5,NEWISH-Toyota-Rav4
26475,45,MALE,37013,46063,12,6,NEWISH-Nissan-Leaf
26480,44,FEMALE,92503,44829,12,6,NEWISH-Nissan-Leaf
26482,38,FEMALE,11230,32327,6,3,NEWISH-Ford-Mustang
26484,37,MALE,11214,33765,19,9,OLDISH-Ford-Explorer
26485,36,MALE,75070,84847,16,8,NEWISH-Nissan-Rogue
26487,37,MALE,92336,55340,6,3,NEWISH-Ford-Mustang
26488,38,MALE,90044,22091,12,6,NEWISH-Nissan-Leaf
26491,42,FEMALE,93550,37484,12,6,NEWISH-Nissan-Leaf
26492,36,MALE,90255,30375,8,4,NEWISH-Toyota-Sienna
26494,39,MALE,93722,43256,8,4,NEWISH-Toyota-Sienna
26495,35,MALE,92345,41423,5,2,OLDISH-Toyota-Prius
26496,44,MALE,77494,86488,3,1,OLDISH-Ford-Fusion
26498,37,FEMALE,92704,49923,8,4,NEWISH-Toyota-Sienna
26500,42,MALE,79912,48627,6,3,NEWISH-Ford-Mustang
26503,38,FEMALE,92376,37568,6,3,NEWISH-Ford-Mustang
26507,35,MALE,92683,49686,7,3,OLDISH-Ford-Mustang
26509,34,FEMALE,11226,29498,6,3,NEWISH-Ford-Mustang
26510,40,FEMALE,92683,49686,8,4,NEWISH-Toyota-Sienna
26513,37,FEMALE,90706,39362,10,5,NEWISH-Toyota-Rav4
26514,42,FEMALE,30349,39141,15,7,OLDISH-Nissan-Altima
26515,34,MALE,92683,49686,7,3,OLDISH-Ford-Mustang
26517,40,MALE,93722,43256,13,6,OLDISH-Nissan-Leaf
26518,36,FEMALE,90805,32565,14,7,NEWISH-Nissan-Altima
26519,38,MALE,90011,23851,8,4,NEWISH-Toyota-Sienna
26524,37,MALE,78521,23426,8,4,NEWISH-Toyota-Sienna
26528,39,FEMALE,77584,70113,12,6,NEWISH-Nissan-Leaf
26530,44,FEMALE,30044,60427,18,9,NEWISH-Ford-Explorer
26532,45,FEMALE,60629,40279,3,1,OLDISH-Ford-Fusion
26533,43,MALE,11207,24163,8,4,NEWISH-Toyota-Sienna
26534,38,MALE,77036,26931,9,4,OLDISH-Toyota-Sienna
26535,42,FEMALE,94544,49452,11,5,OLDISH-Toyota-Rav4
26536,45,MALE,11226,29498,13,6,OLDISH-Nissan-Leaf
26538,40,FEMALE,93722,43256,15,7,OLDISH-Nissan-Altima
26539,39,MALE,28269,61899,14,7,NEWISH-Nissan-Altima
26540,37,MALE,92154,42970,8,4,NEWISH-Toyota-Sienna
26541,35,FEMALE,78521,23426,8,4,NEWISH-Toyota-Sienna
26543,38,FEMALE,93722,43256,8,4,NEWISH-Toyota-Sienna
26544,41,MALE,93722,43256,7,3,OLDISH-Ford-Mustang
26545,37,FEMALE,91709,78336,13,6,OLDISH-Nissan-Leaf
26548,33,MALE,10452,20606,7,3,OLDISH-Ford-Mustang
26549,43,MALE,91910,42970,13,6,OLDISH-Nissan-Leaf
26552,41,FEMALE,93550,37484,4,2,NEWISH-Toyota-Prius
26558,39,FEMALE,11368,34746,8,4,NEWISH-Toyota-Sienna
26560,47,FEMALE,77083,52931,14,7,NEWISH-Nissan-Altima
26563,43,MALE,91744,46792,8,4,NEWISH-Toyota-Sienna
26566,42,MALE,92335,35008,9,4,OLDISH-Toyota-Sienna
26567,37,FEMALE,92704,49923,3,1,OLDISH-Ford-Fusion
26572,40,FEMALE,95076,45354,9,4,OLDISH-Toyota-Sienna
26575,37,FEMALE,926,26306,9,4,OLDISH-Toyota-Sienna
26576,34,MALE,11355,36973,5,2,OLDISH-Toyota-Prius
26577,38,FEMALE,11206,18661,11,5,OLDISH-Toyota-Rav4
26578,44,MALE,22193,67190,6,3,NEWISH-Ford-Mustang
26579,36,MALE,10029,22232,9,4,OLDISH-Toyota-Sienna
26580,42,MALE,89110,43073,5,2,OLDISH-Toyota-Prius
26581,41,FEMALE,11214,33765,5,2,OLDISH-Toyota-Prius
26583,42,FEMALE,60618,41355,9,4,OLDISH-Toyota-Sienna
26584,39,FEMALE,10458,22072,11,5,OLDISH-Toyota-Rav4
26586,40,MALE,90011,23851,8,4,NEWISH-Toyota-Sienna
26590,37,MALE,78521,23426,10,5,NEWISH-Toyota-Rav4
26593,40,MALE,60618,41355,8,4,NEWISH-Toyota-Sienna
26594,36,FEMALE,22193,67190,10,5,NEWISH-Toyota-Rav4
26595,40,MALE,92804,41887,11,5,OLDISH-Toyota-Rav4
26597,42,MALE,78572,23799,8,4,NEWISH-Toyota-Sienna
26599,44,FEMALE,37211,37141,9,4,OLDISH-Toyota-Sienna
26602,40,MALE,60629,40279,12,6,NEWISH-Nissan-Leaf
26604,42,MALE,92704,49923,11,5,OLDISH-Toyota-Rav4
26605,42,MALE,22193,67190,11,5,OLDISH-Toyota-Rav4
26606,38,FEMALE,91911,38010,10,5,NEWISH-Toyota-Rav4
26609,42,MALE,60617,35534,14,7,NEWISH-Nissan-Altima
26610,40,FEMALE,79912,48627,16,8,NEWISH-Nissan-Rogue
26612,30,FEMALE,75052,60254,11,5,OLDISH-Toyota-Rav4
26613,35,MALE,30043,71424,7,3,OLDISH-Ford-Mustang
26615,37,MALE,30044,60427,10,5,NEWISH-Toyota-Rav4
26618,42,FEMALE,95076,45354,4,2,NEWISH-Toyota-Prius
26622,36,MALE,77429,78527,5,2,OLDISH-Toyota-Prius
26623,37,FEMALE,75211,32702,9,4,OLDISH-Toyota-Sienna
26626,46,MALE,92336,55340,15,7,OLDISH-Nissan-Altima
26627,41,FEMALE,11226,29498,11,5,OLDISH-Toyota-Rav4
26628,42,MALE,92553,38554,11,5,OLDISH-Toyota-Rav4
26629,43,MALE,92704,49923,9,4,OLDISH-Toyota-Sienna
26633,46,MALE,93033,46342,8,4,NEWISH-Toyota-Sienna
26634,41,FEMALE,11230,32327,6,3,NEWISH-Ford-Mustang
26635,37,FEMALE,91331,39225,8,4,NEWISH-Toyota-Sienna
26637,37,FEMALE,11368,34746,11,5,OLDISH-Toyota-Rav4
26639,40,MALE,92376,37568,11,5,OLDISH-Toyota-Rav4
26640,38,FEMALE,30349,39141,8,4,NEWISH-Toyota-Sienna
26642,40,FEMALE,10453,21109,10,5,NEWISH-Toyota-Rav4
26643,40,MALE,79936,42857,10,5,NEWISH-Toyota-Rav4
26644,36,FEMALE,91331,39225,12,6,NEWISH-Nissan-Leaf
26646,35,MALE,94544,49452,14,7,NEWISH-Nissan-Altima
26647,41,MALE,90706,39362,7,3,OLDISH-Ford-Mustang
26648,35,MALE,10002,24022,11,5,OLDISH-Toyota-Rav4
26649,39,MALE,11230,32327,4,2,NEWISH-Toyota-Prius
26651,41,MALE,95823,36001,11,5,OLDISH-Toyota-Rav4
26652,41,MALE,91744,46792,4,2,NEWISH-Toyota-Prius
26654,39,FEMALE,90280,35744,3,1,OLDISH-Ford-Fusion
26656,37,MALE,37013,46063,16,8,NEWISH-Nissan-Rogue
26657,41,MALE,92704,49923,11,5,OLDISH-Toyota-Rav4
26658,43,MALE,60625,40083,8,4,NEWISH-Toyota-Sienna
26659,39,MALE,93065,72384,7,3,OLDISH-Ford-Mustang
26661,36,MALE,10025,49733,13,6,OLDISH-Nissan-Leaf
26664,38,FEMALE,11207,24163,9,4,OLDISH-Toyota-Sienna
26667,43,MALE,10453,21109,5,2,OLDISH-Toyota-Prius
26669,40,FEMALE,79912,48627,9,4,OLDISH-Toyota-Sienna
26670,41,FEMALE,92509,45995,12,6,NEWISH-Nissan-Leaf
26671,35,FEMALE,93722,43256,8,4,NEWISH-Toyota-Sienna
26672,36,FEMALE,87121,34359,6,3,NEWISH-Ford-Mustang
26673,38,FEMALE,11368,34746,9,4,OLDISH-Toyota-Sienna
26676,48,MALE,77084,53075,12,6,NEWISH-Nissan-Leaf
26679,39,FEMALE,926,26306,8,4,NEWISH-Toyota-Sienna
26680,36,MALE,77479,96118,9,4,OLDISH-Toyota-Sienna
26681,45,MALE,77479,96118,12,6,NEWISH-Nissan-Leaf
26682,39,MALE,77494,86488,10,5,NEWISH-Toyota-Rav4
26685,38,MALE,78577,24216,6,3,NEWISH-Ford-Mustang
26691,39,MALE,11207,24163,4,2,NEWISH-Toyota-Prius
26693,34,MALE,90805,32565,4,2,NEWISH-Toyota-Prius
26694,37,FEMALE,94544,49452,10,5,NEWISH-Toyota-Rav4
26695,48,MALE,79936,42857,9,4,OLDISH-Toyota-Sienna
26698,43,MALE,10458,22072,10,5,NEWISH-Toyota-Rav4
26699,45,FEMALE,75070,84847,8,4,NEWISH-Toyota-Sienna
26700,42,FEMALE,37211,37141,12,6,NEWISH-Nissan-Leaf
26702,42,FEMALE,78521,23426,11,5,OLDISH-Toyota-Rav4
26703,44,FEMALE,77479,96118,13,6,OLDISH-Nissan-Leaf
26704,49,FEMALE,92683,49686,12,6,NEWISH-Nissan-Leaf
26705,39,FEMALE,60629,40279,13,6,OLDISH-Nissan-Leaf
26708,32,MALE,60618,41355,3,1,OLDISH-Ford-Fusion
26710,33,FEMALE,92804,41887,10,5,NEWISH-Toyota-Rav4
26711,35,MALE,11355,36973,15,7,OLDISH-Nissan-Altima
26713,35,FEMALE,66062,68682,9,4,OLDISH-Toyota-Sienna
26714,45,MALE,60647,35283,12,6,NEWISH-Nissan-Leaf
26716,41,FEMALE,30044,60427,14,7,NEWISH-Nissan-Altima
26717,41,MALE,85364,31515,9,4,OLDISH-Toyota-Sienna
26718,39,MALE,37211,37141,9,4,OLDISH-Toyota-Sienna
26720,42,FEMALE,91331,39225,12,6,NEWISH-Nissan-Leaf
26723,35,FEMALE,92804,41887,12,6,NEWISH-Nissan-Leaf
26724,36,FEMALE,926,26306,14,7,NEWISH-Nissan-Altima
26725,40,MALE,60617,35534,9,4,OLDISH-Toyota-Sienna
26727,40,MALE,91331,39225,13,6,OLDISH-Nissan-Leaf
26729,34,MALE,91706,41621,5,2,OLDISH-Toyota-Prius
26731,42,FEMALE,90201,30029,9,4,OLDISH-Toyota-Sienna
26732,35,MALE,90250,33656,10,5,NEWISH-Toyota-Rav4
26735,39,MALE,93065,72384,9,4,OLDISH-Toyota-Sienna
26738,44,MALE,77449,59198,13,6,OLDISH-Nissan-Leaf
26739,43,MALE,95076,45354,14,7,NEWISH-Nissan-Altima
26740,42,MALE,91744,46792,9,4,OLDISH-Toyota-Sienna
26741,36,MALE,11219,26648,10,5,NEWISH-Toyota-Rav4
26742,43,MALE,75052,60254,7,3,OLDISH-Ford-Mustang
26743,41,MALE,91709,78336,5,2,OLDISH-Toyota-Prius
26745,39,MALE,926,26306,10,5,NEWISH-Toyota-Rav4
26746,43,MALE,92335,35008,10,5,NEWISH-Toyota-Rav4
26747,42,MALE,92336,55340,9,4,OLDISH-Toyota-Sienna
26748,38,MALE,92503,44829,6,3,NEWISH-Ford-Mustang
26749,39,MALE,11226,29498,9,4,OLDISH-Toyota-Sienna
26751,38,MALE,10025,49733,10,5,NEWISH-Toyota-Rav4
26752,33,FEMALE,91911,38010,10,5,NEWISH-Toyota-Rav4
26754,35,FEMALE,11219,26648,16,8,NEWISH-Nissan-Rogue
26755,40,MALE,11214,33765,10,5,NEWISH-Toyota-Rav4
26756,39,FEMALE,92154,42970,12,6,NEWISH-Nissan-Leaf
26757,39,FEMALE,11219,26648,10,5,NEWISH-Toyota-Rav4
26758,36,MALE,93535,39747,16,8,NEWISH-Nissan-Rogue
26760,41,MALE,91335,40792,6,3,NEWISH-Ford-Mustang
26766,40,MALE,93535,39747,9,4,OLDISH-Toyota-Sienna
26767,36,FEMALE,91342,48744,14,7,NEWISH-Nissan-Altima
26768,39,MALE,10452,20606,10,5,NEWISH-Toyota-Rav4
26771,36,FEMALE,95076,45354,11,5,OLDISH-Toyota-Rav4
26773,36,MALE,926,26306,11,5,OLDISH-Toyota-Rav4
26774,37,MALE,77083,52931,9,4,OLDISH-Toyota-Sienna
26775,35,MALE,60618,41355,12,6,NEWISH-Nissan-Leaf
26778,40,FEMALE,11355,36973,9,4,OLDISH-Toyota-Sienna
26782,31,FEMALE,78572,23799,4,2,NEWISH-Toyota-Prius
26783,41,FEMALE,78577,24216,12,6,NEWISH-Nissan-Leaf
26786,34,MALE,90044,22091,7,3,OLDISH-Ford-Mustang
26787,37,MALE,91335,40792,9,4,OLDISH-Toyota-Sienna
26789,30,MALE,78577,24216,9,4,OLDISH-Toyota-Sienna
26791,46,MALE,90255,30375,11,5,OLDISH-Toyota-Rav4
26792,44,MALE,10456,16664,2,1,NEWISH-Ford-Fusion
26793,39,FEMALE,90011,23851,8,4,NEWISH-Toyota-Sienna
26796,38,MALE,93550,37484,9,4,OLDISH-Toyota-Sienna
26798,40,FEMALE,95076,45354,10,5,NEWISH-Toyota-Rav4
26800,46,FEMALE,90250,33656,5,2,OLDISH-Toyota-Prius
26801,37,MALE,91331,39225,15,7,OLDISH-Nissan-Altima
26804,38,FEMALE,11219,26648,7,3,OLDISH-Ford-Mustang
26806,35,MALE,91911,38010,12,6,NEWISH-Nissan-Leaf
26807,39,FEMALE,78577,24216,5,2,OLDISH-Toyota-Prius
26808,40,FEMALE,91335,40792,8,4,NEWISH-Toyota-Sienna
26811,40,FEMALE,93307,26462,9,4,OLDISH-Toyota-Sienna
26813,38,FEMALE,22193,67190,4,2,NEWISH-Toyota-Prius
26815,37,FEMALE,66062,68682,9,4,OLDISH-Toyota-Sienna
26816,31,FEMALE,11373,38151,9,4,OLDISH-Toyota-Sienna
26817,38,FEMALE,92683,49686,11,5,OLDISH-Toyota-Rav4
26818,36,MALE,92553,38554,9,4,OLDISH-Toyota-Sienna
26822,37,MALE,11230,32327,9,4,OLDISH-Toyota-Sienna
26824,31,FEMALE,92503,44829,2,1,NEWISH-Ford-Fusion
26829,34,MALE,77573,68458,10,5,NEWISH-Toyota-Rav4
26830,36,FEMALE,11206,18661,10,5,NEWISH-Toyota-Rav4
26832,36,MALE,11234,51446,14,7,NEWISH-Nissan-Altima
26833,43,FEMALE,11373,38151,9,4,OLDISH-Toyota-Sienna
26835,34,MALE,85364,31515,8,4,NEWISH-Toyota-Sienna
26836,41,MALE,93307,26462,18,9,NEWISH-Ford-Explorer
26837,34,MALE,78572,23799,11,5,OLDISH-Toyota-Rav4
26838,33,MALE,60625,40083,10,5,NEWISH-Toyota-Rav4
26839,36,FEMALE,90044,22091,12,6,NEWISH-Nissan-Leaf
26841,45,MALE,93550,37484,14,7,NEWISH-Nissan-Altima
26846,37,MALE,60617,35534,11,5,OLDISH-Toyota-Rav4
26847,44,FEMALE,93722,43256,5,2,OLDISH-Toyota-Prius
26849,41,FEMALE,93065,72384,8,4,NEWISH-Toyota-Sienna
26850,38,MALE,11206,18661,10,5,NEWISH-Toyota-Rav4
26851,39,FEMALE,11230,32327,14,7,NEWISH-Nissan-Altima
26852,38,FEMALE,30044,60427,15,7,OLDISH-Nissan-Altima
26853,40,FEMALE,79936,42857,5,2,OLDISH-Toyota-Prius
26854,44,FEMALE,77479,96118,8,4,NEWISH-Toyota-Sienna
26857,41,MALE,11234,51446,11,5,OLDISH-Toyota-Rav4
26859,44,FEMALE,11230,32327,12,6,NEWISH-Nissan-Leaf
26860,42,FEMALE,11355,36973,8,4,NEWISH-Toyota-Sienna
26861,36,FEMALE,91744,46792,10,5,NEWISH-Toyota-Rav4
26862,46,FEMALE,77479,96118,10,5,NEWISH-Toyota-Rav4
26863,40,MALE,10452,20606,11,5,OLDISH-Toyota-Rav4
26864,45,FEMALE,23464,53486,9,4,OLDISH-Toyota-Sienna
26865,41,FEMALE,93033,46342,11,5,OLDISH-Toyota-Rav4
26866,39,MALE,11355,36973,8,4,NEWISH-Toyota-Sienna
26867,37,MALE,75217,31532,7,3,OLDISH-Ford-Mustang
26868,38,FEMALE,30349,39141,11,5,OLDISH-Toyota-Rav4
26869,43,MALE,92345,41423,5,2,OLDISH-Toyota-Prius
26871,42,MALE,92804,41887,12,6,NEWISH-Nissan-Leaf
26872,41,FEMALE,90650,46012,9,4,OLDISH-Toyota-Sienna
26874,44,MALE,90650,46012,9,4,OLDISH-Toyota-Sienna
26875,42,FEMALE,94565,48523,5,2,OLDISH-Toyota-Prius
26876,44,MALE,92336,55340,12,6,NEWISH-Nissan-Leaf
26881,41,MALE,92336,55340,7,3,OLDISH-Ford-Mustang
26882,45,MALE,90805,32565,14,7,NEWISH-Nissan-Altima
26885,45,MALE,11377,37360,8,4,NEWISH-Toyota-Sienna
26886,44,MALE,926,26306,10,5,NEWISH-Toyota-Rav4
26887,42,MALE,93033,46342,11,5,OLDISH-Toyota-Rav4
26888,41,FEMALE,92503,44829,9,4,OLDISH-Toyota-Sienna
26889,37,MALE,87121,34359,12,6,NEWISH-Nissan-Leaf
26890,40,FEMALE,60618,41355,8,4,NEWISH-Toyota-Sienna
26891,35,FEMALE,10467,29044,10,5,NEWISH-Toyota-Rav4
26892,41,FEMALE,93535,39747,12,6,NEWISH-Nissan-Leaf
26894,38,MALE,91706,41621,11,5,OLDISH-Toyota-Rav4
26897,43,MALE,91335,40792,10,5,NEWISH-Toyota-Rav4
26898,39,FEMALE,30043,71424,11,5,OLDISH-Toyota-Rav4
26899,38,MALE,85364,31515,5,2,OLDISH-Toyota-Prius
26900,36,MALE,77449,59198,8,4,NEWISH-Toyota-Sienna
26904,34,FEMALE,87121,34359,13,6,OLDISH-Nissan-Leaf
